1,-3.831,-4.035,1.203,0.686,-6.831,0.614,3.078,-4.511,-0.286,6.855,-0.757,0.416,6.023,-0.578,0.438
1,-2.365,-3.293,0.605,-0.624,-6.946,1.205,2.995,-4.780,-1.237,4.239,-2.243,-0.407,7.001,-0.231,-1.120
1,-3.222,-3.275,-0.113,-2.087,-7.578,0.180,2.297,-5.373,0.521,5.050,-3.366,0.161,7.598,-1.326,0.229
1,-2.538,-2.078,-0.783,-4.353,-7.949,2.026,1.465,-6.739,-0.599,7.993,-2.693,-0.262,6.396,-2.223,-0.027
1,-2.598,-3.561,0.498,-0.965,-7.545,-0.384,2.834,-4.901,-0.706,4.597,-2.155,0.177,4.963,-1.106,-0.698
1,-1.838,-2.986,-0.247,-0.605,-6.774,0.077,2.500,-4.419,-0.487,7.110,-1.733,-0.226,6.011,-1.446,-0.290
1,0.789,-5.481,-0.135,2.688,-2.306,-0.974,4.329,-1.663,0.752,5.162,-1.086,-0.733,3.357,-0.470,0.127
1,1.103,-6.174,-0.305,3.644,-2.750,-1.719,4.326,-1.415,-0.803,4.630,-1.260,-1.334,3.278,-0.832,-0.486
1,-4.414,-6.499,1.912,-0.537,-6.600,-1.065,5.580,-2.608,-1.346,3.027,-2.103,-0.631,5.056,-2.129,-0.517
1,-2.627,-8.458,0.462,3.265,-4.363,0.221,3.083,-1.529,-0.053,6.243,-2.372,-0.300,3.789,-0.881,0.088
1,-5.473,-8.110,2.652,-1.413,-5.832,0.111,0.796,-2.303,-0.412,4.158,-2.654,0.011,3.705,-1.401,-0.171
1,-0.822,-5.865,1.023,2.081,-3.822,-0.126,2.001,-1.475,0.040,5.780,-2.587,-0.589,3.186,-0.800,-0.184
1,-2.265,-3.384,0.047,-1.880,-7.884,-0.325,2.407,-5.916,0.957,8.744,-1.969,-0.963,7.329,-1.643,-0.863
1,0.653,-6.054,-0.312,2.583,-3.336,-0.676,6.135,-1.902,-1.386,5.046,0.099,0.334,3.675,0.520,-0.524
1,-1.112,-7.473,0.136,3.897,-4.700,-0.565,4.271,-1.856,-1.067,7.602,-0.563,-2.460,3.590,0.691,-0.689
1,0.698,-4.801,0.383,-2.866,-7.515,1.244,2.459,-2.930,-1.019,4.917,-0.280,-0.167,4.675,1.044,-0.378
1,-1.824,-3.664,-0.478,0.009,-5.960,-0.258,3.002,-4.008,-0.784,6.993,-1.379,-1.608,5.949,-1.143,-1.644
1,-3.398,-5.746,2.439,0.485,-7.575,-0.412,4.543,-4.147,-0.920,6.079,-2.464,0.467,5.725,-0.151,-0.758
1,-4.380,-8.724,0.942,0.139,-8.259,-1.122,3.601,-3.500,-0.977,5.360,-1.944,-1.417,5.106,-0.257,-0.761
1,-3.071,-7.427,-0.832,-0.532,-7.382,-0.973,3.296,-3.961,0.574,5.772,-2.843,-0.339,4.376,-0.622,0.678
1,-0.156,-6.828,-0.482,2.318,-3.386,-0.784,6.212,-3.109,0.118,5.144,-0.188,-0.720,3.902,-0.259,0.309
1,-0.347,-7.023,1.123,0.461,-5.306,0.072,2.281,-3.753,1.031,7.835,-2.309,-0.466,3.890,-0.165,-0.023
1,-1.728,-4.550,-0.231,-0.684,-7.591,0.223,3.052,-4.583,-0.688,5.199,-2.708,-1.040,7.760,-1.099,-0.396
1,-2.121,-6.868,0.173,1.604,-5.904,-0.136,7.321,-1.720,-0.721,5.438,-1.581,-0.611,4.581,-0.664,0.315
1,-0.150,-7.634,-0.086,2.318,-4.927,-0.160,4.083,-2.338,-0.260,7.884,-1.907,0.495,4.108,-0.322,0.712
1,-1.137,-4.544,0.279,0.379,-6.709,0.440,3.462,-4.125,-0.571,5.688,-2.340,0.667,6.032,-0.793,0.299
1,0.607,-6.667,-0.762,4.525,-4.125,-0.942,5.961,-2.146,-0.385,5.423,-0.744,-0.946,4.045,-0.458,-0.238
1,-2.767,-5.038,0.842,0.624,-8.056,0.394,4.808,-4.462,-0.187,7.784,-0.217,-0.047,6.518,-0.212,-0.310
1,-2.165,-8.808,1.581,1.345,-5.875,0.026,3.048,-2.880,0.140,6.534,-3.027,-0.653,3.579,-0.506,1.064
1,-2.616,-3.756,-0.212,-1.385,-8.577,1.723,2.261,-5.808,0.240,4.572,-3.162,1.012,5.752,-0.309,0.392
1,-5.693,-8.258,0.478,-0.001,-8.127,0.440,6.644,-3.165,0.209,4.907,-2.700,0.086,5.546,-1.254,0.543
1,-3.095,-4.231,0.370,-0.853,-8.012,0.800,2.171,-5.066,-1.629,7.755,-3.026,1.018,7.009,-2.547,0.906
1,-1.821,-9.848,1.641,3.850,-6.371,2.135,5.866,-2.881,0.579,7.067,-2.022,1.087,4.225,-0.951,0.998
1,-1.827,-8.633,0.597,3.909,-4.926,0.551,8.748,-1.360,-0.862,7.656,-1.132,-0.879,4.097,-0.577,0.565
1,-1.981,-7.398,1.509,1.835,-2.299,0.435,4.626,-0.206,-0.045,4.014,-0.190,-0.054,3.065,0.162,-0.250
1,-2.985,-6.881,2.097,1.606,-3.319,-0.372,7.129,-0.617,-1.293,5.894,-0.497,-1.006,3.026,0.642,0.214
1,-1.245,-7.409,0.123,2.765,-5.727,-0.913,7.675,-1.556,-1.853,6.417,-1.298,-1.743,3.919,-0.228,-0.199
1,1.946,-7.119,-0.754,4.419,-3.804,0.458,6.599,-0.383,0.309,5.401,-0.278,0.566,5.479,-0.649,-0.098
1,1.721,-7.990,0.624,5.056,-4.039,-0.774,5.820,-1.843,-1.199,6.474,-0.951,-0.238,4.609,-0.182,-0.728
1,-0.845,-7.798,-0.146,3.240,-5.503,-1.142,7.752,-0.671,-1.281,6.685,-0.507,-1.021,3.924,-0.005,-0.034
1,-4.436,-7.754,0.342,0.101,-7.833,1.996,2.930,-3.386,-0.602,8.711,-2.713,-1.114,3.500,0.485,0.449
1,3.738,-4.078,-0.737,4.400,-1.596,-0.850,7.146,-1.697,-1.527,3.832,-0.131,-0.619,3.850,-0.185,-0.470
1,3.028,-1.749,-0.321,6.262,-1.746,-0.172,2.955,-0.204,-0.417,3.397,-0.514,-0.337,2.502,-0.215,-0.244
1,0.814,-5.591,-1.933,4.942,-3.018,-2.405,5.934,-1.193,-0.512,3.958,-0.243,-1.126,3.334,-0.055,-1.042
1,3.702,-1.775,-0.069,5.660,-1.600,-0.886,3.163,-0.494,-0.219,3.162,-0.616,-0.152,2.554,-0.335,-0.121
1,8.106,-3.172,-1.434,7.009,-2.657,-1.317,2.329,-0.257,0.552,3.126,-0.719,-0.408,2.713,-0.648,-0.503
1,-0.698,-7.209,0.028,3.343,-5.073,1.382,4.488,-1.959,-0.316,6.094,-1.707,0.263,4.249,-0.696,0.219
1,3.632,-2.580,-0.159,6.572,-1.600,-0.307,4.385,-0.183,-0.065,3.866,-0.256,0.315,3.367,-0.141,-0.167
1,4.379,-3.412,-0.516,7.895,-1.979,-0.276,4.888,0.140,-0.519,4.223,0.049,0.183,3.657,0.183,0.179
1,-0.943,-7.074,1.097,2.452,-4.747,-0.094,8.290,-2.924,0.301,7.041,-2.453,0.144,3.751,-0.529,0.780
1,4.900,-2.243,0.218,6.594,-2.218,1.367,4.035,-0.810,0.691,3.616,-0.753,0.533,3.257,-0.726,0.505
1,1.615,-5.941,0.239,3.706,-2.955,-0.604,7.283,-2.993,-0.474,4.010,-0.545,0.498,4.078,-0.650,-0.142
1,2.727,-3.042,-0.694,3.171,-1.707,1.235,6.434,-1.596,-0.060,3.361,-0.030,0.173,3.165,-0.109,-0.103
1,1.275,-4.103,-0.391,2.282,-1.995,-0.595,3.255,-1.263,-0.256,5.255,-1.436,-0.348,3.084,-0.190,0.087
1,3.567,-2.404,0.226,4.072,-1.377,0.404,6.176,-1.148,-0.291,3.347,-0.169,0.257,3.424,-0.314,-0.188
1,5.743,-1.972,-0.172,4.114,-0.498,-0.287,3.332,-0.244,-0.416,2.875,-0.267,0.135,2.739,-0.191,-0.462
1,2.463,-1.539,0.363,5.854,-1.788,-0.294,3.192,-0.424,0.237,3.085,-0.355,0.003,2.687,-0.312,-0.010
1,5.574,-1.249,-1.088,4.493,-0.518,0.411,3.672,-0.128,-0.530,2.903,0.096,-0.034,2.576,0.019,-0.150
1,4.955,-1.948,0.476,6.054,-0.929,-0.029,3.350,0.472,0.889,3.187,0.222,0.103,2.875,0.208,0.177
1,0.651,-5.456,0.670,3.259,-2.776,-0.251,3.027,-1.290,0.091,7.419,-2.247,-1.062,3.300,-0.188,0.273
1,1.705,-6.293,-0.409,3.809,-3.640,0.205,7.870,-2.273,-0.372,4.794,0.111,0.369,4.279,0.172,0.515
1,1.063,-5.870,0.581,-1.699,-6.910,-0.815,-4.062,-4.052,-2.136,-8.021,-1.676,-2.350,-4.824,0.975,-1.008
1,2.796,-3.002,0.703,4.119,-10.580,0.994,-1.643,-8.338,-0.806,-7.309,-3.780,-1.188,-7.083,0.823,-1.857
1,1.973,-4.217,1.032,1.461,-8.964,1.139,-3.638,-6.244,-1.058,-6.600,0.970,-1.312,-5.600,0.852,-1.281
1,2.245,-3.911,0.229,2.518,-9.816,1.003,-2.758,-6.915,-1.036,-8.057,-1.890,-2.364,-6.056,1.401,-1.077
1,0.534,-7.805,0.647,-0.544,-5.985,-0.801,-6.540,-3.259,-2.239,-6.144,0.651,-1.550,-3.860,1.201,-1.126
1,-0.671,-6.903,-0.211,-3.787,-4.291,-1.709,-8.827,-0.943,-2.020,-4.702,1.674,-1.097,-4.460,1.197,-1.041
1,1.589,-9.054,-0.043,-3.379,-5.628,-0.307,-6.370,-2.185,-0.782,-6.276,0.384,-0.911,-3.878,1.039,-0.682
1,-3.131,-5.073,0.363,-7.516,-2.040,-0.888,-8.211,0.733,-0.205,-6.726,2.078,-1.182,-5.071,1.995,-0.673
1,-4.013,-3.602,-1.130,-5.132,0.409,-0.863,-5.961,1.103,-1.407,-4.039,1.650,-0.537,-3.291,1.646,-0.542
1,3.711,-8.238,0.438,-0.486,-9.483,-0.262,-1.647,-4.266,-0.816,-6.175,-2.236,-0.889,-4.864,0.027,-0.612
1,3.709,-9.757,1.382,-1.312,-8.469,-0.276,-6.259,-2.675,-1.069,-7.274,-0.755,-1.161,-4.633,1.107,-0.585
1,2.427,-3.193,0.479,1.411,-7.754,0.276,-0.248,-6.618,-0.860,-5.829,-3.839,-1.288,-6.848,-0.570,-2.871
1,-1.079,-6.497,0.688,-4.973,-6.089,-1.333,-8.845,-1.913,-1.972,-6.801,1.172,-1.167,-5.222,1.265,-1.345
1,-2.299,-6.082,0.738,2.528,-7.046,0.812,-4.286,-2.865,-0.755,-4.950,0.492,-1.219,-2.384,1.450,-0.429
1,-4.519,-4.335,-1.067,-7.052,-1.912,-0.602,-7.537,0.445,-1.619,-4.635,1.429,-0.713,-4.373,1.066,-0.769
1,-2.456,-6.544,-0.173,-4.094,-3.624,-0.935,-7.825,-1.266,0.113,-5.874,0.555,-0.893,-4.295,0.810,-0.345
1,-0.444,-6.055,-0.044,-4.190,-5.033,-1.101,-6.501,-1.973,-0.991,-7.897,-0.156,-1.691,-4.445,1.277,-0.794
1,2.258,-8.387,0.679,-2.589,-4.021,-0.634,-7.643,-0.948,-1.469,-4.823,1.367,-0.483,-3.786,1.372,-0.839
1,0.073,-5.154,0.694,-2.806,-5.975,-0.634,-5.175,-3.220,-0.885,-8.599,-1.502,-1.781,-4.455,0.946,-0.447
1,-1.169,-7.408,0.037,-2.922,-5.153,-0.756,-6.851,-2.226,-0.992,-6.289,0.174,-1.253,-4.094,0.704,-0.536
1,-6.457,-1.451,-0.278,-4.636,0.311,-0.551,-3.419,0.448,-0.426,-3.355,0.274,-0.231,-3.064,0.341,-0.511
1,1.293,-8.285,0.495,-2.900,-5.894,-0.688,-4.241,-2.075,-0.346,-8.041,-1.287,-1.343,-4.132,0.738,-0.186
1,-3.769,-5.413,-1.049,-6.827,-1.900,-1.917,-4.072,0.638,-0.942,-3.925,0.183,-0.882,-3.030,0.480,-0.561
1,4.629,-8.279,1.794,-1.451,-5.864,0.901,-5.530,-2.379,-0.272,-5.914,-0.096,-1.355,-3.602,0.697,-0.731
1,-2.384,-6.031,-0.203,-4.722,-3.335,-1.126,-8.750,-1.779,-1.257,-4.501,0.876,-0.809,-4.594,0.250,-0.891
1,-1.044,-7.397,-0.491,-2.635,-2.814,-0.599,-7.311,-1.313,-2.115,-3.169,0.581,-0.427,-3.384,0.312,-0.832
1,-1.612,-8.152,0.029,-4.182,-4.280,-1.199,-9.325,-1.983,-1.963,-4.672,1.096,-0.755,-4.473,0.610,-1.075
1,-2.712,-6.075,-0.294,1.719,-8.322,0.421,-1.564,-2.342,-0.642,-7.005,-1.681,-2.080,-2.798,1.423,-0.383
1,-0.041,-7.336,-0.093,-3.320,-4.106,-0.779,-7.684,-1.991,-2.028,-4.106,0.587,-1.061,-4.073,0.233,-1.010
1,2.656,-8.259,0.854,-0.036,-4.434,-0.376,-5.425,-2.098,-0.481,-4.491,0.977,-1.773,-2.909,0.927,-0.716
1,0.548,-6.090,0.314,-2.878,-3.019,-0.844,-7.466,-1.513,-1.624,-3.210,1.146,-0.610,-3.368,0.663,-0.773
1,3.178,-9.651,1.625,-1.335,-8.094,0.196,-8.591,-1.927,-2.584,-7.288,-1.575,-2.180,-3.637,0.364,-0.825
1,2.955,-9.496,0.730,-1.599,-7.278,-0.616,-4.658,-3.886,-1.319,-8.014,-0.722,-0.922,-3.798,1.028,-0.843
1,-4.432,-4.918,-0.539,-6.716,-2.087,-1.263,-9.315,0.078,-2.403,-4.893,1.396,-0.289,-4.370,1.102,-1.258
1,-3.883,-4.427,-0.395,-9.812,-1.289,-2.682,-7.986,-0.978,-2.496,-3.696,1.027,-0.032,-3.719,0.646,-0.222
1,-4.016,-6.820,-1.444,-8.777,-2.464,-2.419,-7.848,1.417,-2.215,-5.242,1.761,-1.396,-4.213,1.845,-1.214
1,-3.037,-2.888,-0.359,-7.324,-0.882,-1.618,-2.930,1.314,-0.123,-3.023,0.732,-0.291,-2.589,0.795,-0.449
1,2.040,-6.780,1.004,0.691,-5.737,-0.256,-4.936,-3.537,-0.735,-6.646,-0.759,-1.184,-3.441,0.864,-0.272
1,-5.076,-2.801,-0.962,-8.960,-0.953,-0.901,-4.497,1.337,-0.456,-4.263,0.903,-0.593,-3.534,0.962,-0.593
1,-3.339,-1.926,-0.798,-8.911,-1.662,-2.172,-3.869,0.842,-1.014,-3.794,0.456,-0.936,-3.381,0.421,-0.819
1,-0.630,-7.195,-0.390,-5.991,-2.913,-2.144,-7.266,0.345,-1.538,-4.301,1.557,-0.960,-3.562,1.397,-0.954
1,-2.304,-3.974,-0.932,-6.780,-1.874,-1.374,-4.727,0.724,-0.886,-3.276,0.768,-0.881,-2.827,0.655,-0.964
1,2.389,-10.117,-0.156,-3.019,-4.453,-0.859,-7.958,-1.214,-0.049,-3.634,1.500,-0.719,-3.699,0.978,-0.197
1,-1.448,-5.790,-1.032,-8.330,-3.264,-1.259,-5.788,0.975,-0.478,-4.625,1.139,-0.895,-3.873,0.992,-0.767
1,-5.815,-2.865,-0.349,-5.921,0.042,-1.204,-3.790,0.738,-0.621,-3.432,0.620,-0.491,-3.124,0.591,-0.756
1,-1.590,-4.621,-0.349,-8.445,-2.462,-1.246,-3.784,0.656,-0.765,-3.704,0.349,-0.657,-3.530,0.310,-0.676
1,-2.523,-6.053,-0.544,-4.460,-3.343,-0.890,-6.591,0.950,-1.008,-5.520,0.803,-0.792,-4.989,0.495,-0.789
1,0.710,-7.737,0.635,-3.770,-5.930,-0.645,-6.506,1.185,-1.402,-5.433,0.991,-1.218,-4.830,0.529,-1.110
1,-7.814,-4.198,-1.082,-2.072,-6.382,-0.540,-4.540,-2.176,-0.739,-6.232,-0.019,-1.702,-3.590,0.834,-0.705
1,-1.620,-7.571,-1.529,-5.706,-3.006,-1.194,-8.182,-0.298,-1.917,-4.268,1.383,-1.167,-4.120,0.936,-1.030
1,-2.836,-3.930,-1.886,-4.744,-2.424,-0.574,-5.565,0.446,-1.266,-4.775,0.381,-1.026,-4.197,0.070,-0.905
1,1.448,-7.428,-0.267,-2.317,-4.498,-0.816,-6.752,-2.598,-1.613,-4.289,0.033,-0.910,-3.423,0.186,-0.706
1,-4.433,-2.154,-1.359,-8.402,-1.694,-1.224,-5.019,0.399,-0.667,-4.179,0.472,-0.796,-3.519,0.462,-0.868
1,-5.425,-1.355,-0.931,-8.189,-0.647,-2.024,-4.722,1.002,-0.604,-4.399,0.879,-1.095,-3.775,0.874,-0.644
1,-1.483,-4.651,-0.001,-4.797,-4.046,-0.878,-6.918,-1.371,-0.478,-8.103,0.716,-0.805,-4.451,1.696,-0.786
1,1.004,-8.868,1.007,-2.933,-5.673,-0.924,-7.723,-2.621,-1.215,-5.803,0.771,-1.036,-3.699,1.079,-0.749
1,-2.634,-5.447,-0.709,-5.779,-2.890,-1.334,-7.635,-0.174,-1.550,-3.981,1.006,-1.303,-3.822,0.705,-0.720
1,-0.315,-7.226,-2.087,-8.948,-1.945,-3.394,-7.717,-1.548,-2.812,-4.136,0.356,-0.881,-3.948,0.279,-0.978
1,3.392,-9.172,0.703,-1.878,-5.596,-1.342,-6.332,-1.320,-2.735,-5.296,2.103,-1.691,-3.383,1.551,-1.106
1,-4.979,-5.914,-3.143,-9.648,-0.540,-3.207,-4.659,2.233,-1.431,-4.767,1.396,-1.310,-3.760,1.446,-1.253
1,-7.365,-1.597,-2.004,-8.282,1.696,-2.306,-4.297,1.992,-0.306,-4.229,1.685,-0.780,-3.845,1.445,-0.751
1,-4.025,-3.851,-0.989,-8.832,-1.773,-1.659,-6.070,1.907,-1.861,-4.358,1.580,-0.946,-3.818,1.520,-1.355
1,3.244,-9.918,0.274,0.085,-8.531,-0.739,-7.998,-1.057,-2.429,-6.823,-0.827,-2.275,-3.793,0.279,-1.108
1,-5.071,-3.998,-1.754,-7.091,-0.634,-1.997,-6.827,1.553,-1.812,-4.187,1.797,-0.573,-4.454,1.389,-1.177
1,1.334,-7.289,0.508,-2.720,-5.908,-0.909,-7.569,-2.833,-2.955,-5.261,1.069,-0.585,-4.195,0.742,-1.259
1,-0.207,-6.699,0.732,-2.275,-4.477,-1.626,-7.732,-2.488,-2.138,-5.291,0.920,-1.483,-4.251,0.542,-1.126
1,-2.773,-6.296,-0.549,-6.128,-2.972,-2.144,-6.239,1.499,-1.386,-5.028,1.173,-1.120,-5.045,0.628,-0.903
1,-4.412,-3.211,-1.355,-6.832,1.380,-1.523,-5.631,1.112,-1.191,-5.042,0.638,-1.038,-4.462,0.727,-1.054
1,-3.776,-1.877,-1.505,-7.832,-0.911,-1.838,-4.952,1.123,-1.584,-4.065,0.779,-0.618,-3.669,0.670,-0.853
1,-5.550,-2.979,-1.567,-6.464,0.178,-2.538,-3.250,1.000,-0.711,-3.549,0.557,-1.263,-2.843,0.744,-0.911
1,-6.527,-1.857,-1.787,-5.861,1.584,-1.228,-4.775,1.272,-1.096,-4.316,0.824,-0.759,-4.369,0.627,-0.768
1,-8.658,-2.510,-1.852,-5.174,1.023,-1.504,-4.223,1.014,-0.834,-3.686,0.932,-0.800,-3.324,0.832,-0.960
1,-4.287,-2.232,-1.198,-6.933,0.915,-1.391,-5.841,0.792,-1.196,-4.399,0.710,-0.708,-4.363,0.512,-0.583
1,1.393,-9.045,-0.523,-1.192,-7.076,-0.136,-7.622,0.084,-1.091,-6.497,0.134,-0.924,-4.713,0.444,-0.836
1,-3.616,-8.229,-0.506,-8.936,-1.899,-2.780,-6.788,1.327,-0.716,-5.067,1.405,-0.499,-4.177,1.479,-0.596
1,-1.492,-7.557,-0.252,-8.868,-4.231,-3.239,-6.612,1.416,-1.811,-5.570,1.207,-1.531,-5.435,0.950,-1.757
1,-4.927,-6.040,-2.118,-7.631,-1.391,-4.325,-5.319,0.796,-2.004,-3.986,0.791,-1.141,-3.704,0.629,-1.439
1,0.836,-7.322,-0.466,-6.633,-2.932,-2.097,-3.397,0.644,-0.954,-3.016,0.572,-0.880,-2.913,0.599,-0.542
1,-5.483,-3.026,-2.674,-6.575,-0.148,-2.247,-3.788,0.988,-1.044,-3.422,0.624,-1.088,-2.967,0.709,-1.077
1,-4.772,-2.413,-0.987,-5.814,-0.962,-1.661,-4.969,0.718,-0.657,-3.423,0.505,-0.762,-3.164,0.576,-0.780
1,-3.866,-4.250,-1.656,-7.260,-1.753,-1.435,-5.440,0.855,-1.023,-4.742,0.753,-0.844,-4.174,0.852,-0.859
1,-6.565,-0.565,-2.103,-3.880,0.305,-0.636,-3.684,0.225,-0.798,-3.318,0.201,-0.752,-3.194,0.079,-0.860
1,-2.695,-5.632,-0.550,-5.203,-2.924,-1.730,-8.159,-0.801,-1.330,-4.563,1.191,-1.572,-3.943,0.744,-0.324
1,-6.846,-2.242,-3.124,-7.678,1.028,-2.538,-5.199,1.402,-1.851,-4.367,1.344,-1.324,-3.586,1.344,-0.990
1,-5.510,-3.682,-1.438,-5.914,-1.542,-1.274,-7.191,0.782,-1.830,-6.040,0.671,-1.584,-4.960,0.785,-1.379
1,-4.306,-3.857,-1.810,-8.056,-1.325,-2.354,-4.734,1.471,-1.460,-4.003,0.762,-1.103,-3.501,0.882,-1.008
1,3.069,-9.160,1.552,-0.371,-8.102,-0.092,-1.848,-3.580,-1.871,-8.358,-2.202,-2.244,-4.105,1.330,-1.697
1,-1.565,-5.664,-0.235,-2.321,-3.058,-1.280,-9.076,-1.627,-1.837,-4.214,1.235,-0.732,-4.194,0.708,-0.998
1,-4.493,-3.530,-0.989,-9.832,-1.157,-0.826,-4.945,1.578,-0.568,-4.739,1.095,-0.555,-3.920,1.103,-0.523
1,-4.541,-2.024,-0.946,-7.315,-0.443,-2.158,-8.933,1.851,-2.397,-4.169,3.045,-0.832,-3.909,2.252,-1.117
1,-9.960,-1.364,-1.859,-4.209,1.597,-0.623,-4.684,0.847,-1.066,-3.691,0.956,-0.409,-3.174,0.857,-1.018
1,-7.702,0.994,-1.733,-4.450,1.720,-0.260,-4.478,1.163,-0.525,-3.620,1.295,-0.548,-3.110,1.020,-0.512
1,-4.937,-2.301,-1.206,-6.275,1.354,-1.520,-5.196,1.111,-1.265,-4.451,0.823,-1.615,-4.692,0.449,-0.971
1,-8.204,-0.432,-0.956,-6.254,1.811,-0.924,-4.611,1.524,-0.293,-4.040,1.406,-0.590,-3.500,1.227,-0.502
1,-7.535,-2.169,-1.065,-7.773,0.517,-1.892,-4.838,1.332,-0.932,-4.266,1.130,-0.746,-3.569,1.137,-0.832
1,-3.804,-3.091,-1.068,-6.564,0.694,-1.040,-5.373,0.541,-0.765,-5.008,0.161,-0.566,-4.277,0.256,-0.643
1,-6.661,0.621,-1.229,-5.479,0.491,-0.949,-5.334,0.251,-0.659,-4.364,0.300,-0.821,-3.931,0.267,-0.441
1,-4.263,-4.562,-0.785,-5.590,-2.293,-1.827,-8.923,-0.769,-1.730,-4.734,1.321,-1.025,-4.348,0.845,-0.875
1,9.098,-13.155,5.169,6.456,-6.192,-0.281,-3.155,-3.804,-0.451,-2.171,-0.779,-0.928,-1.026,0.344,0.130
1,3.867,-10.261,3.409,-1.710,-8.022,-1.076,-4.375,-4.933,-1.562,-8.609,-3.545,-2.415,-4.314,-0.896,-0.720
1,-0.116,-8.875,0.676,-3.154,-5.105,-0.711,-8.940,-5.116,-2.252,-4.206,-1.073,-0.196,-4.051,-1.174,-0.522
1,1.358,-8.371,4.637,-0.788,-6.482,1.584,-2.451,-3.988,-1.027,-9.204,-5.237,-2.179,-4.076,-0.561,0.157
1,-1.779,-5.905,0.081,-4.488,-4.858,-1.125,-7.625,-4.095,-2.499,-5.031,-1.624,0.351,-4.296,-1.445,-0.558
1,2.416,-7.619,1.061,-1.301,-3.750,-0.858,-7.060,-3.577,0.189,-2.192,-0.141,0.462,-2.794,-0.650,0.004
1,-0.606,-8.999,1.014,-4.997,-4.908,-0.223,-8.339,-2.751,-1.804,-3.502,-0.229,-0.967,-3.912,-0.688,-0.368
1,-0.026,-9.216,-0.018,-3.175,-5.042,-1.281,-7.324,-4.464,-0.550,-3.521,-1.177,0.341,-3.654,-1.485,0.183
1,-7.783,-3.600,-2.523,-3.927,-0.904,-0.286,-3.693,-0.834,-0.728,-3.454,-0.874,-0.907,-2.748,-0.361,-0.678
1,-7.717,-3.074,-0.770,-3.546,-0.843,-0.005,-3.614,-0.942,0.305,-3.060,-0.814,-0.363,-2.995,-0.708,0.042
1,-4.052,-1.825,-0.885,-3.419,-1.531,-0.809,-3.038,-1.347,-0.689,-2.735,-1.238,-0.635,-2.873,-1.328,-0.522
1,-8.301,-4.562,-2.157,-4.478,-1.649,-0.623,-4.295,-1.307,-0.578,-3.595,-1.163,-0.578,-3.275,-0.953,-0.316
1,-4.437,-1.594,-0.159,-3.353,-0.706,-0.593,-2.939,-0.773,-0.345,-2.572,-0.529,-0.270,-2.499,-0.666,-0.298
1,-7.725,-3.558,-1.478,-3.974,-1.688,-0.224,-3.532,-1.429,-0.357,-3.357,-1.254,-0.475,-2.817,-1.142,-0.425
1,-3.561,-1.827,-0.045,-3.431,-1.629,0.332,-2.895,-1.480,-0.039,-2.562,-1.202,0.003,-2.571,-1.350,-0.062
1,-2.369,-7.184,-1.302,-7.450,-4.880,-3.352,-6.052,-2.482,-2.604,-4.077,-1.296,-1.782,-3.928,-1.134,-1.265
1,0.698,-8.057,0.140,-8.056,-5.654,-1.321,-6.825,-4.785,-1.292,-3.946,-2.334,-1.228,-3.029,-1.918,-0.680
1,-7.468,-3.990,-3.339,-3.649,-0.968,-0.289,-3.494,-1.170,-0.906,-3.228,-1.042,-0.742,-2.984,-0.994,-1.003
